---------------------------------------------------------------------------------------------

STARTING DOWNLOAD OF MERCATOR FORECAST
---------------------------------------------------------------------------------------------
exit
exit
exit
exit
exit
[Main]  
user=lglasner
pwd=kpt6yrnsRvVm
motu=https://nrt.cmems-du.eu/motu-web/Motu  
service_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024-TDS
product_id=global-analysis-forecast-phy-001-024
date_min=2020-06-01
date_max=2020-06-31
latitude_min=-40  
latitude_max=-15  
longitude_min=-80  
longitude_max=-70    
depth_min=0.49402499198913574
depth_max=5727.9169921875
variable=thetao,uo,vo,zos,so
out_dir=. 
out_name=2020-06.nc   
log_level=20 
2022-11-07 16:48:22.056 [ INFO] Asynchronous mode set
2022-11-07 16:48:22.057 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:48:27.092 [ INFO] Requesting file to download (this can take a while)...
2022-11-07 16:48:34.898 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:48:49.344 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:48:59.355 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:49:11.832 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:49:21.843 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:49:35.283 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:49:45.293 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:49:59.753 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:50:09.764 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:50:23.202 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:50:33.212 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:50:47.879 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:50:57.889 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:51:12.114 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:51:22.118 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:51:40.644 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:51:50.654 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:52:10.584 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:52:20.595 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:52:38.738 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:52:48.748 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:53:06.898 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:53:16.909 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:53:33.134 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:53:43.145 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:54:01.940 [ INFO] The product is ready for download
2022-11-07 16:54:01.941 [ INFO] Downloading file (this can take a while)...
2022-11-07 16:54:04.015 [ INFO] File type: application/x-netcdf
2022-11-07 16:54:04.016 [ INFO] File size: 453.9 MB (453884744 B)
2022-11-07 16:54:04.016 [ INFO] Downloading file /storage/lucas/FORECAST/MERCATOR/FULLPHYSICS/HINDCAST/2020-06.nc
out_dir=. 
out_name=2020-08.nc   
log_level=20 
2022-11-07 17:08:37.900 [ INFO] Asynchronous mode set
2022-11-07 17:08:37.900 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:08:47.500 [ INFO] Requesting file to download (this can take a while)...
2022-11-07 17:08:55.788 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:09:10.132 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:09:20.142 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:09:37.160 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:09:47.170 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:10:08.743 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:10:18.753 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:10:38.204 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:10:48.215 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:11:05.703 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:11:15.713 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:11:34.219 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:11:44.230 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:12:06.624 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:12:16.630 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:12:31.916 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:12:41.927 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:13:00.917 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:13:10.923 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:13:28.120 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:13:38.127 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:13:53.910 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:14:03.913 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:14:22.437 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:14:32.447 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:14:51.842 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:15:01.844 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:15:20.544 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:15:30.555 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:15:50.256 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:16:00.266 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:16:16.311 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:16:26.320 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:16:44.571 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:16:54.581 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:17:10.923 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:17:20.934 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:17:38.462 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:17:48.473 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:18:06.401 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:18:16.412 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:18:34.824 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:18:44.832 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:19:03.611 [ INFO] The product is ready for download
2022-11-07 17:19:03.612 [ INFO] Downloading file (this can take a while)...
2022-11-07 17:19:05.650 [ INFO] File type: application/x-netcdf
2022-11-07 17:19:05.651 [ INFO] File size: 453.9 MB (453884744 B)
2022-11-07 17:19:05.651 [ INFO] Downloading file /storage/lucas/FORECAST/MERCATOR/FULLPHYSICS/HINDCAST/2020-08.nc
2022-11-07 17:19:11.657 [ INFO] - 453.9 MB (1.0%)
2022-11-07 17:19:14.651 [ INFO] - 453.9 MB (2.0%)
2022-11-07 17:19:16.899 [ INFO] - 453.9 MB (3.0%)
2022-11-07 17:19:18.498 [ INFO] - 453.9 MB (4.0%)
2022-11-07 17:19:19.901 [ INFO] - 453.9 MB (5.1%)
2022-11-07 17:19:21.181 [ INFO] - 453.9 MB (6.1%)
2022-11-07 17:19:22.451 [ INFO] - 453.9 MB (7.1%)
2022-11-07 17:19:23.792 [ INFO] - 453.9 MB (8.1%)
2022-11-07 17:19:25.050 [ INFO] - 453.9 MB (9.1%)
2022-11-07 17:19:26.329 [ INFO] - 453.9 MB (10.1%)
2022-11-07 17:19:27.451 [ INFO] - 453.9 MB (11.1%)
2022-11-07 17:19:28.595 [ INFO] - 453.9 MB (12.1%)
2022-11-07 17:19:29.465 [ INFO] - 453.9 MB (13.1%)
2022-11-07 17:19:30.598 [ INFO] - 453.9 MB (14.2%)
2022-11-07 17:19:31.805 [ INFO] - 453.9 MB (15.2%)
2022-11-07 17:19:33.061 [ INFO] - 453.9 MB (16.2%)
2022-11-07 17:19:34.219 [ INFO] - 453.9 MB (17.2%)
2022-11-07 17:19:35.341 [ INFO] - 453.9 MB (18.2%)
2022-11-07 17:19:36.525 [ INFO] - 453.9 MB (19.2%)
2022-11-07 17:19:37.791 [ INFO] - 453.9 MB (20.2%)
2022-11-07 17:19:39.068 [ INFO] - 453.9 MB (21.2%)
2022-11-07 17:19:40.383 [ INFO] - 453.9 MB (22.2%)
2022-11-07 17:19:41.582 [ INFO] - 453.9 MB (23.2%)
2022-11-07 17:19:42.802 [ INFO] - 453.9 MB (24.3%)
2022-11-07 17:19:44.035 [ INFO] - 453.9 MB (25.3%)
2022-11-07 17:19:45.172 [ INFO] - 453.9 MB (26.3%)
2022-11-07 17:19:46.301 [ INFO] - 453.9 MB (27.3%)
2022-11-07 17:19:47.495 [ INFO] - 453.9 MB (28.3%)
2022-11-07 17:19:48.732 [ INFO] - 453.9 MB (29.3%)
2022-11-07 17:19:50.026 [ INFO] - 453.9 MB (30.3%)
2022-11-07 17:19:51.262 [ INFO] - 453.9 MB (31.3%)
2022-11-07 17:19:52.194 [ INFO] - 453.9 MB (32.3%)
2022-11-07 17:19:53.428 [ INFO] - 453.9 MB (33.4%)
2022-11-07 17:19:54.650 [ INFO] - 453.9 MB (34.4%)
2022-11-07 17:19:55.826 [ INFO] - 453.9 MB (35.4%)
2022-11-07 17:19:57.032 [ INFO] - 453.9 MB (36.4%)
2022-11-07 17:19:58.239 [ INFO] - 453.9 MB (37.4%)
2022-11-07 17:19:59.428 [ INFO] - 453.9 MB (38.4%)
2022-11-07 17:20:00.576 [ INFO] - 453.9 MB (39.4%)
2022-11-07 17:20:01.956 [ INFO] - 453.9 MB (40.4%)
2022-11-07 17:20:03.367 [ INFO] - 453.9 MB (41.4%)
2022-11-07 17:20:04.748 [ INFO] - 453.9 MB (42.5%)
2022-11-07 17:20:06.082 [ INFO] - 453.9 MB (43.5%)
2022-11-07 17:20:07.346 [ INFO] - 453.9 MB (44.5%)
2022-11-07 17:20:08.623 [ INFO] - 453.9 MB (45.5%)
2022-11-07 17:20:09.879 [ INFO] - 453.9 MB (46.5%)
2022-11-07 17:20:11.188 [ INFO] - 453.9 MB (47.5%)
2022-11-07 17:20:12.612 [ INFO] - 453.9 MB (48.5%)
2022-11-07 17:20:13.863 [ INFO] - 453.9 MB (49.5%)
2022-11-07 17:20:15.139 [ INFO] - 453.9 MB (50.5%)
2022-11-07 17:20:16.281 [ INFO] - 453.9 MB (51.5%)
2022-11-07 17:20:17.436 [ INFO] - 453.9 MB (52.6%)
2022-11-07 17:20:18.707 [ INFO] - 453.9 MB (53.6%)
2022-11-07 17:20:19.968 [ INFO] - 453.9 MB (54.6%)
2022-11-07 17:20:21.219 [ INFO] - 453.9 MB (55.6%)
2022-11-07 17:20:22.484 [ INFO] - 453.9 MB (56.6%)
2022-11-07 17:20:23.754 [ INFO] - 453.9 MB (57.6%)
2022-11-07 17:20:25.156 [ INFO] - 453.9 MB (58.6%)
2022-11-07 17:20:26.311 [ INFO] - 453.9 MB (59.6%)
2022-11-07 17:20:27.560 [ INFO] - 453.9 MB (60.6%)
2022-11-07 17:20:28.761 [ INFO] - 453.9 MB (61.7%)
2022-11-07 17:20:30.081 [ INFO] - 453.9 MB (62.7%)
2022-11-07 17:20:31.168 [ INFO] - 453.9 MB (63.7%)
2022-11-07 17:20:32.131 [ INFO] - 453.9 MB (64.7%)
2022-11-07 17:20:33.156 [ INFO] - 453.9 MB (65.7%)
2022-11-07 17:20:33.904 [ INFO] - 453.9 MB (66.7%)
2022-11-07 17:20:34.853 [ INFO] - 453.9 MB (67.7%)
2022-11-07 17:20:35.747 [ INFO] - 453.9 MB (68.7%)
2022-11-07 17:20:36.674 [ INFO] - 453.9 MB (69.7%)
2022-11-07 17:20:37.436 [ INFO] - 453.9 MB (70.8%)
2022-11-07 17:20:38.364 [ INFO] - 453.9 MB (71.8%)
2022-11-07 17:20:39.306 [ INFO] - 453.9 MB (72.8%)
2022-11-07 17:20:40.292 [ INFO] - 453.9 MB (73.8%)
2022-11-07 17:20:41.211 [ INFO] - 453.9 MB (74.8%)
2022-11-07 17:20:42.302 [ INFO] - 453.9 MB (75.8%)
2022-11-07 17:20:43.358 [ INFO] - 453.9 MB (76.8%)
2022-11-07 17:20:44.154 [ INFO] - 453.9 MB (77.8%)
2022-11-07 17:20:45.174 [ INFO] - 453.9 MB (78.8%)
2022-11-07 17:20:46.195 [ INFO] - 453.9 MB (79.8%)
2022-11-07 17:20:47.162 [ INFO] - 453.9 MB (80.9%)
2022-11-07 17:20:48.184 [ INFO] - 453.9 MB (81.9%)
2022-11-07 17:20:49.229 [ INFO] - 453.9 MB (82.9%)
2022-11-07 17:20:50.254 [ INFO] - 453.9 MB (83.9%)
2022-11-07 17:20:51.059 [ INFO] - 453.9 MB (84.9%)
2022-11-07 17:20:52.136 [ INFO] - 453.9 MB (85.9%)
2022-11-07 17:20:53.251 [ INFO] - 453.9 MB (86.9%)
2022-11-07 17:20:54.319 [ INFO] - 453.9 MB (87.9%)
2022-11-07 17:20:55.366 [ INFO] - 453.9 MB (88.9%)
2022-11-07 17:20:56.406 [ INFO] - 453.9 MB (90.0%)
2022-11-07 17:20:57.406 [ INFO] - 453.9 MB (91.0%)
2022-11-07 17:20:58.357 [ INFO] - 453.9 MB (92.0%)
2022-11-07 17:20:59.350 [ INFO] - 453.9 MB (93.0%)
2022-11-07 17:21:00.420 [ INFO] - 453.9 MB (94.0%)
2022-11-07 17:21:01.393 [ INFO] - 453.9 MB (95.0%)
2022-11-07 17:21:02.047 [ INFO] - 453.9 MB (96.0%)
2022-11-07 17:21:02.782 [ INFO] - 453.9 MB (97.0%)
2022-11-07 17:21:03.487 [ INFO] - 453.9 MB (98.0%)
2022-11-07 17:21:04.065 [ INFO] - 453.9 MB (99.1%)
2022-11-07 17:21:04.625 [ INFO] - 453.9 MB (100.0%)
2022-11-07 17:21:04.625 [ INFO] Processing  time : 0:10:27.751285
2022-11-07 17:21:04.626 [ INFO] Downloading time : 0:01:58.974537
2022-11-07 17:21:04.626 [ INFO] Total time       : 0:12:26.725822
2022-11-07 17:21:04.626 [ INFO] Download rate    : 3.8 MB/s
2022-11-07 17:21:04.627 [ INFO] Done
[Main]  
user=lglasner
pwd=kpt6yrnsRvVm
motu=https://nrt.cmems-du.eu/motu-web/Motu  
service_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024-TDS
product_id=global-analysis-forecast-phy-001-024
date_min=2020-09-01
date_max=2020-09-31
latitude_min=-40  
latitude_max=-15  
longitude_min=-80  
longitude_max=-70    
depth_min=0.49402499198913574
depth_max=5727.9169921875
variable=thetao,uo,vo,zos,so
out_dir=. 
out_name=2020-09.nc   
log_level=20 
2022-11-07 17:21:04.956 [ INFO] Asynchronous mode set
2022-11-07 17:21:04.957 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:21:10.670 [ INFO] Requesting file to download (this can take a while)...
2022-11-07 17:21:19.360 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:21:36.666 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:21:46.676 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:22:05.129 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:22:15.136 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:22:32.580 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:22:42.590 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:22:56.216 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:23:06.226 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:23:20.481 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:23:30.491 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:23:47.108 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:23:57.118 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:24:10.235 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:24:20.245 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:24:37.444 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:24:47.455 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:25:04.356 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:25:14.367 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:25:28.551 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:25:38.559 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:25:52.808 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:26:02.819 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:26:15.146 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:26:25.156 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:26:41.078 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:26:51.088 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:27:09.706 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:27:19.717 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:27:36.562 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:27:46.571 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:27:59.711 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:28:09.722 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:28:29.184 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:28:39.194 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:28:57.315 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:29:07.324 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:29:21.996 [ INFO] Product is not yet available (request in progress)
2022-11-07 17:29:31.998 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 17:29:47.458 [ INFO] The product is ready for download
2022-11-07 17:29:47.458 [ INFO] Downloading file (this can take a while)...
2022-11-07 17:29:49.579 [ INFO] File type: application/x-netcdf
2022-11-07 17:29:49.579 [ INFO] File size: 453.9 MB (453884744 B)
2022-11-07 17:29:49.579 [ INFO] Downloading file /storage/lucas/FORECAST/MERCATOR/FULLPHYSICS/HINDCAST/2020-09.nc
2022-11-07 17:30:02.124 [ INFO] - 453.9 MB (1.0%)
2022-11-07 17:30:04.765 [ INFO] - 453.9 MB (2.0%)
2022-11-07 17:30:06.669 [ INFO] - 453.9 MB (3.0%)
2022-11-07 17:30:08.096 [ INFO] - 453.9 MB (4.0%)
2022-11-07 17:30:09.396 [ INFO] - 453.9 MB (5.1%)
2022-11-07 17:30:10.852 [ INFO] - 453.9 MB (6.1%)
2022-11-07 17:30:12.132 [ INFO] - 453.9 MB (7.1%)
2022-11-07 17:30:13.350 [ INFO] - 453.9 MB (8.1%)
2022-11-07 17:30:14.538 [ INFO] - 453.9 MB (9.1%)
2022-11-07 17:30:15.841 [ INFO] - 453.9 MB (10.1%)
2022-11-07 17:30:17.343 [ INFO] - 453.9 MB (11.1%)
2022-11-07 17:30:18.596 [ INFO] - 453.9 MB (12.1%)
2022-11-07 17:30:19.996 [ INFO] - 453.9 MB (13.1%)
2022-11-07 17:30:21.245 [ INFO] - 453.9 MB (14.2%)
2022-11-07 17:30:22.430 [ INFO] - 453.9 MB (15.2%)
2022-11-07 17:30:23.539 [ INFO] - 453.9 MB (16.2%)
2022-11-07 17:30:24.719 [ INFO] - 453.9 MB (17.2%)
2022-11-07 17:30:25.774 [ INFO] - 453.9 MB (18.2%)
2022-11-07 17:30:26.918 [ INFO] - 453.9 MB (19.2%)
2022-11-07 17:30:27.963 [ INFO] - 453.9 MB (20.2%)
2022-11-07 17:30:29.093 [ INFO] - 453.9 MB (21.2%)
2022-11-07 17:30:30.217 [ INFO] - 453.9 MB (22.2%)
2022-11-07 17:30:31.335 [ INFO] - 453.9 MB (23.2%)
2022-11-07 17:30:32.208 [ INFO] - 453.9 MB (24.3%)
2022-11-07 17:30:33.462 [ INFO] - 453.9 MB (25.3%)
2022-11-07 17:30:34.608 [ INFO] - 453.9 MB (26.3%)
2022-11-07 17:30:35.744 [ INFO] - 453.9 MB (27.3%)
2022-11-07 17:30:36.949 [ INFO] - 453.9 MB (28.3%)
2022-11-07 17:30:38.121 [ INFO] - 453.9 MB (29.3%)
2022-11-07 17:30:39.310 [ INFO] - 453.9 MB (30.3%)
2022-11-07 17:30:40.454 [ INFO] - 453.9 MB (31.3%)
2022-11-07 17:30:41.617 [ INFO] - 453.9 MB (32.3%)
2022-11-07 17:30:42.798 [ INFO] - 453.9 MB (33.4%)
2022-11-07 17:30:43.675 [ INFO] - 453.9 MB (34.4%)
2022-11-07 17:30:44.887 [ INFO] - 453.9 MB (35.4%)
2022-11-07 17:30:46.214 [ INFO] - 453.9 MB (36.4%)
2022-11-07 17:30:47.592 [ INFO] - 453.9 MB (37.4%)
2022-11-07 17:30:48.904 [ INFO] - 453.9 MB (38.4%)
2022-11-07 17:30:50.199 [ INFO] - 453.9 MB (39.4%)
2022-11-07 17:30:51.520 [ INFO] - 453.9 MB (40.4%)
2022-11-07 17:30:52.775 [ INFO] - 453.9 MB (41.4%)
2022-11-07 17:30:53.992 [ INFO] - 453.9 MB (42.5%)
2022-11-07 17:30:55.163 [ INFO] - 453.9 MB (43.5%)
2022-11-07 17:30:56.461 [ INFO] - 453.9 MB (44.5%)
2022-11-07 17:30:57.688 [ INFO] - 453.9 MB (45.5%)
2022-11-07 17:30:59.065 [ INFO] - 453.9 MB (46.5%)
2022-11-07 17:31:00.344 [ INFO] - 453.9 MB (47.5%)
2022-11-07 17:31:01.709 [ INFO] - 453.9 MB (48.5%)
2022-11-07 17:31:03.041 [ INFO] - 453.9 MB (49.5%)
2022-11-07 17:31:04.076 [ INFO] - 453.9 MB (50.5%)
2022-11-07 17:31:05.357 [ INFO] - 453.9 MB (51.5%)
2022-11-07 17:31:06.698 [ INFO] - 453.9 MB (52.6%)
2022-11-07 17:31:07.949 [ INFO] - 453.9 MB (53.6%)
2022-11-07 17:31:09.191 [ INFO] - 453.9 MB (54.6%)
2022-11-07 17:31:10.542 [ INFO] - 453.9 MB (55.6%)
2022-11-07 17:31:11.785 [ INFO] - 453.9 MB (56.6%)
2022-11-07 17:31:13.081 [ INFO] - 453.9 MB (57.6%)
2022-11-07 17:31:14.413 [ INFO] - 453.9 MB (58.6%)
2022-11-07 17:31:15.657 [ INFO] - 453.9 MB (59.6%)
2022-11-07 17:31:16.830 [ INFO] - 453.9 MB (60.6%)
2022-11-07 17:31:18.013 [ INFO] - 453.9 MB (61.7%)
2022-11-07 17:31:19.289 [ INFO] - 453.9 MB (62.7%)
2022-11-07 17:31:20.373 [ INFO] - 453.9 MB (63.7%)
2022-11-07 17:31:21.530 [ INFO] - 453.9 MB (64.7%)
2022-11-07 17:31:22.746 [ INFO] - 453.9 MB (65.7%)
2022-11-07 17:31:23.605 [ INFO] - 453.9 MB (66.7%)
2022-11-07 17:31:24.599 [ INFO] - 453.9 MB (67.7%)
2022-11-07 17:31:25.648 [ INFO] - 453.9 MB (68.7%)
2022-11-07 17:31:26.671 [ INFO] - 453.9 MB (69.7%)
2022-11-07 17:31:27.685 [ INFO] - 453.9 MB (70.8%)
2022-11-07 17:31:28.635 [ INFO] - 453.9 MB (71.8%)
2022-11-07 17:31:29.270 [ INFO] - 453.9 MB (72.8%)
2022-11-07 17:31:29.891 [ INFO] - 453.9 MB (73.8%)
2022-11-07 17:31:30.694 [ INFO] - 453.9 MB (74.8%)
2022-11-07 17:31:31.444 [ INFO] - 453.9 MB (75.8%)
2022-11-07 17:31:32.298 [ INFO] - 453.9 MB (76.8%)
2022-11-07 17:31:33.117 [ INFO] - 453.9 MB (77.8%)
2022-11-07 17:31:33.847 [ INFO] - 453.9 MB (78.8%)
2022-11-07 17:31:34.694 [ INFO] - 453.9 MB (79.8%)
2022-11-07 17:31:35.557 [ INFO] - 453.9 MB (80.9%)
2022-11-07 17:31:36.441 [ INFO] - 453.9 MB (81.9%)
2022-11-07 17:31:37.230 [ INFO] - 453.9 MB (82.9%)
2022-11-07 17:31:38.198 [ INFO] - 453.9 MB (83.9%)
2022-11-07 17:31:39.351 [ INFO] - 453.9 MB (84.9%)
2022-11-07 17:31:40.519 [ INFO] - 453.9 MB (85.9%)
2022-11-07 17:31:41.488 [ INFO] - 453.9 MB (86.9%)
2022-11-07 17:31:42.606 [ INFO] - 453.9 MB (87.9%)
2022-11-07 17:31:43.852 [ INFO] - 453.9 MB (88.9%)
2022-11-07 17:31:45.025 [ INFO] - 453.9 MB (90.0%)
2022-11-07 17:31:46.214 [ INFO] - 453.9 MB (91.0%)
2022-11-07 17:31:47.535 [ INFO] - 453.9 MB (92.0%)
2022-11-07 17:31:48.772 [ INFO] - 453.9 MB (93.0%)
2022-11-07 17:31:50.116 [ INFO] - 453.9 MB (94.0%)
2022-11-07 17:31:51.351 [ INFO] - 453.9 MB (95.0%)
2022-11-07 17:31:52.669 [ INFO] - 453.9 MB (96.0%)
2022-11-07 17:31:53.996 [ INFO] - 453.9 MB (97.0%)
2022-11-07 17:31:55.215 [ INFO] - 453.9 MB (98.0%)
2022-11-07 17:31:56.545 [ INFO] - 453.9 MB (99.1%)
2022-11-07 17:31:57.560 [ INFO] - 453.9 MB (100.0%)
2022-11-07 17:31:57.561 [ INFO] Processing  time : 0:08:44.623768
2022-11-07 17:31:57.561 [ INFO] Downloading time : 0:02:07.981363
2022-11-07 17:31:57.561 [ INFO] Total time       : 0:10:52.605131
